mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_KNN__metric,param_KNN__n_neighbors,param_KNN__weights,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.031869363784790036,0.00247033353928332,3.072157382965088,0.20838672785940904,euclidean,13,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 13, 'KNN__weights': 'uniform'}",0.6432757683681297,0.6292943445390597,0.634403726576646,0.6446973063331851,0.638606279648756,0.6380556796551853,0.005688005969464193,1,0.6602668449563681,0.6651232019026543,0.6625317447458909,0.6589023127186162,0.6632961559528079,0.6620240520552676,0.0022051649936104933
0.03225641250610352,0.0018363358561705263,3.1985450267791746,0.17701803681160064,euclidean,16,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 16, 'KNN__weights': 'uniform'}",0.6301294846553027,0.6213925994443991,0.6213230737607046,0.632285460365826,0.6253165013371095,0.6260896244536399,0.004474190373060327,26,0.6443484703204718,0.6494295578780075,0.6443615865619975,0.6424166020802864,0.6444316564154627,0.6449975746512452,0.0023430738556788535
0.033047723770141604,0.002034194467203814,3.2248552799224854,0.09112086667253319,euclidean,19,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 19, 'KNN__weights': 'uniform'}",0.6386958556146366,0.6325741430959484,0.634184569530218,0.6427339614827712,0.6359701342757397,0.6368318463715852,0.0035829798213574187,2,0.6491946979726854,0.6549809920861679,0.652472433403331,0.6483052045140545,0.6515272492856777,0.6512961154523833,0.0023823083864949936
0.032092714309692384,0.003110662811364685,3.1913272380828857,0.09197244391002542,euclidean,22,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 22, 'KNN__weights': 'uniform'}",0.6341048620208732,0.6236075970412287,0.6297923600342188,0.6339707024814624,0.6266541150342738,0.6296262377702024,0.004099266608672933,19,0.6401958522196073,0.6444688687925723,0.6423977926535402,0.636213128740519,0.6410383498552842,0.6408627984523046,0.002736969656312554
0.03089737892150879,0.0033601190952812694,3.073975658416748,0.06209083491871745,euclidean,25,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 25, 'KNN__weights': 'uniform'}",0.6367429834356547,0.631220659405767,0.6352546604879493,0.6397700513583202,0.6286914229839602,0.6343362910160157,0.00394278039039382,4,0.643155641416476,0.6475946427918221,0.6479798778028152,0.6426862012391987,0.6457758792993943,0.6454384485099413,0.002191253953098517
0.03213868141174316,0.002026043179158104,3.3888393878936767,0.21678024988125597,euclidean,28,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 28, 'KNN__weights': 'uniform'}",0.631552994874104,0.6221951676626977,0.6251537877894762,0.633569418372313,0.6240241471420453,0.627299416870116,0.004445038921641874,23,0.633809116887721,0.6375952397490159,0.63895436058334,0.6355081413481889,0.6392393750260547,0.6370212467188641,0.0020781605478758006
0.03217015266418457,0.0036406684455411653,3.587407875061035,0.05518185032346978,euclidean,31,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 31, 'KNN__weights': 'uniform'}",0.6365396248329689,0.6330986085794692,0.6261755130542028,0.6374160023941018,0.6302327674760931,0.6326927660530903,0.004142462891740637,9,0.6381092756376169,0.6437938394867926,0.6439624235995963,0.6395046996876218,0.6423477964791878,0.641543606978163,0.0023457500139892756
0.03085494041442871,0.0021669825228482,3.238853693008423,0.04297585274358253,euclidean,34,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 34, 'KNN__weights': 'uniform'}",0.6318845386517337,0.6223289290324141,0.6217243578698539,0.6311511337220725,0.6209990726214556,0.6256180599405905,0.004841523291270141,29,0.6308846498891423,0.6366520048667994,0.6385356874662813,0.6344325476241851,0.6362500020465883,0.6353509783785992,0.0025859192051630835
0.03167257308959961,0.0020546655449675444,3.6976337909698485,0.3779734550056473,euclidean,37,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 37, 'KNN__weights': 'uniform'}",0.6367319025953846,0.6300009370853019,0.627448891065345,0.6345216179533452,0.6284053678021634,0.6314220902392578,0.0035975480356421168,13,0.6361211382270532,0.642077347417639,0.6412197981743,0.63877950928607,0.6384114512981857,0.6393218488806496,0.002124264032114146
0.03249216079711914,0.0027011968838152513,3.5255146503448485,0.112061242995821,euclidean,40,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 40, 'KNN__weights': 'uniform'}",0.6322857154369704,0.6233990199901456,0.6206436869167777,0.6317504148869603,0.6209229257154154,0.6258008260388256,0.005169407507523922,28,0.6297059703365344,0.6325997189750395,0.634031290351397,0.6320953602191033,0.6350395394584135,0.6326943758680975,0.0018212896473224786
