mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_MLP__activation,param_MLP__alpha,param_MLP__hidden_layer_sizes,param_MLP__learning_rate_init,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.48167905807495115,0.17220017756906703,0.003742837905883789,0.00022779068531755158,relu,0.01,"(11,)",0.001,"{'MLP__activation': 'relu', 'MLP__alpha': 0.01, 'MLP__hidden_layer_sizes': (11,), 'MLP__learning_rate_init': 0.001}",0.6504605600155938,0.6398667827443298,0.6362499357643139,0.632221224679804,0.6197128959071794,0.6357035609749153,0.010032149265302368,138,0.646172161874753,0.6325704616164003,0.6374991061782456,0.6454162844222154,0.6215345197122988,0.6366385067607826,0.009092414507934847
0.30225253105163574,0.06824992873983796,0.0033679962158203124,0.0001374506247128002,relu,0.01,"(11,)",0.004,"{'MLP__activation': 'relu', 'MLP__alpha': 0.01, 'MLP__hidden_layer_sizes': (11,), 'MLP__learning_rate_init': 0.004}",0.6539651275883207,0.6579283462258133,0.6489081444804164,0.6400375740977531,0.608365746196815,0.6418428876920482,0.01777292221826456,130,0.650939107490725,0.654814502283751,0.6566124992443555,0.6511627729368678,0.6155784908847471,0.6458214745680892,0.015275329509536
0.1880953311920166,0.03746361788103968,0.0034261703491210937,0.0002022261047266281,relu,0.01,"(11,)",0.016,"{'MLP__activation': 'relu', 'MLP__alpha': 0.01, 'MLP__hidden_layer_sizes': (11,), 'MLP__learning_rate_init': 0.016}",0.6679193052917561,0.6589289114998503,0.647747367848301,0.6448794333959064,0.6514206440817969,0.6541798198677392,0.008328886496096945,77,0.6654410903211446,0.6519980327339454,0.6466367792302862,0.6547949921290933,0.6519619446645315,0.6541665678158002,0.00622527748175032
0.5878184318542481,0.16010618803475676,0.005392980575561523,0.0006983421798968411,relu,0.01,"(46,)",0.001,"{'MLP__activation': 'relu', 'MLP__alpha': 0.01, 'MLP__hidden_layer_sizes': (46,), 'MLP__learning_rate_init': 0.001}",0.6395456805121766,0.6556279529522722,0.6507913836517912,0.6372074253430184,0.6546865142820835,0.6475711604801947,0.007716582242124704,116,0.6345594577004786,0.6466291184633444,0.6558016232039262,0.6492574937456884,0.6671442380727662,0.6506783862372407,0.010729465931133766
0.4004464626312256,0.05988757182116339,0.005717802047729492,0.00035048307682698484,relu,0.01,"(46,)",0.004,"{'MLP__activation': 'relu', 'MLP__alpha': 0.01, 'MLP__hidden_layer_sizes': (46,), 'MLP__learning_rate_init': 0.004}",0.6522907874397669,0.65280309419521,0.6576608234863806,0.6489988301548004,0.6638502397114687,0.6551202733536807,0.005167201845506829,69,0.6532044131362421,0.6486263504778674,0.6636324229544542,0.659769617039284,0.6722121341156465,0.6594889875446989,0.008205096320153621
0.33770222663879396,0.06433315783952277,0.005427169799804688,0.0003134237764135618,relu,0.01,"(46,)",0.016,"{'MLP__activation': 'relu', 'MLP__alpha': 0.01, 'MLP__hidden_layer_sizes': (46,), 'MLP__learning_rate_init': 0.016}",0.645827635514899,0.6511715077702509,0.649839184070759,0.6580296118955421,0.6535917134011998,0.6516916070272849,0.004046609877503132,94,0.6483595634119601,0.6427140650153622,0.6517904361851736,0.6695384412324931,0.6615988414672314,0.654800269462444,0.009592209517625364
0.8618810653686524,0.12424269883580683,0.005958652496337891,0.0007567737496354799,relu,0.01,"(23, 23)",0.001,"{'MLP__activation': 'relu', 'MLP__alpha': 0.01, 'MLP__hidden_layer_sizes': (23, 23), 'MLP__learning_rate_init': 0.001}",0.6585450403418138,0.6593838512996768,0.6615074075081693,0.6372875310220578,0.6439690893989891,0.6521391912454306,0.009680914172069899,88,0.6502465057952344,0.6487454742228105,0.6643179080654743,0.6538615123242056,0.6496667508601655,0.6533676302535781,0.005743774999061385
0.4665510654449463,0.107521903908032,0.005602359771728516,9.955510289568529e-05,relu,0.01,"(23, 23)",0.004,"{'MLP__activation': 'relu', 'MLP__alpha': 0.01, 'MLP__hidden_layer_sizes': (23, 23), 'MLP__learning_rate_init': 0.004}",0.6590324713950628,0.6685589744054798,0.6639309821560822,0.6455104545468285,0.6545403979507909,0.6583148432605758,0.007939699945944264,40,0.6663663964857075,0.6598309267948606,0.6651127618441086,0.6626557499661722,0.664590890754622,0.6637113451690941,0.0022785431582220254
0.36083712577819826,0.13718266567031484,0.005434417724609375,0.00013514364255264892,relu,0.01,"(23, 23)",0.016,"{'MLP__activation': 'relu', 'MLP__alpha': 0.01, 'MLP__hidden_layer_sizes': (23, 23), 'MLP__learning_rate_init': 0.016}",0.6558008954326289,0.672924733913117,0.6481645219504675,0.6377583408149015,0.6681224089250225,0.6565536668108319,0.012853237438867605,59,0.665680180501945,0.661209549910495,0.6607755473862055,0.64688199463255,0.6715219772739266,0.6612138499410244,0.00814616231109603
0.739491319656372,0.20672250030853448,0.003956890106201172,0.00047479910660628015,relu,0.01,"(11, 11)",0.001,"{'MLP__activation': 'relu', 'MLP__alpha': 0.01, 'MLP__hidden_layer_sizes': (11, 11), 'MLP__learning_rate_init': 0.001}",0.6576952154442738,0.6641932148978426,0.6452860075027281,0.6408454323137239,0.6360853632030917,0.648821947082842,0.01051990112412722,109,0.6583676350775666,0.652777564978696,0.6501735655796529,0.6512979189436059,0.6423357609650225,0.6509904891089088,0.005162985942412587
0.5549108505249023,0.14265122491581597,0.0035794734954833984,5.702254719053216e-05,relu,0.01,"(11, 11)",0.004,"{'MLP__activation': 'relu', 'MLP__alpha': 0.01, 'MLP__hidden_layer_sizes': (11, 11), 'MLP__learning_rate_init': 0.004}",0.6582942104120613,0.6593249056113272,0.6426969314990644,0.64258962011771,0.6565653509389013,0.6518942757516242,0.007604789444641858,91,0.6614231075899988,0.6557932617090728,0.6470714746091398,0.655485350842104,0.6584663568572614,0.6556479103215154,0.004793732293390589
0.28203372955322265,0.06918849391163666,0.0036756038665771485,9.140380030542597e-05,relu,0.01,"(11, 11)",0.016,"{'MLP__activation': 'relu', 'MLP__alpha': 0.01, 'MLP__hidden_layer_sizes': (11, 11), 'MLP__learning_rate_init': 0.016}",0.6644954515669065,0.6692920169400839,0.652867329881232,0.6149833894073087,0.6689825916069972,0.6541239689163373,0.02045461572273586,78,0.6665675424682113,0.6572471304050391,0.6541478265994772,0.630583669660423,0.6703101765317896,0.6557712691329881,0.013908042605802506
0.8190672397613525,0.13324130048595118,0.008352994918823242,0.00044146564243665784,relu,0.01,"(46, 46)",0.001,"{'MLP__activation': 'relu', 'MLP__alpha': 0.01, 'MLP__hidden_layer_sizes': (46, 46), 'MLP__learning_rate_init': 0.001}",0.6574166834138457,0.6762309824583677,0.6553815902035289,0.6539850308180151,0.6499616239764923,0.6585954928015265,0.009148924167030746,35,0.6577707166976394,0.6689964636230648,0.6639897941892838,0.6651002196018286,0.6590053731447048,0.6629725134513043,0.004114531830315115
0.9000782012939453,0.3087624549101041,0.008535814285278321,0.00014043274470003754,relu,0.01,"(46, 46)",0.004,"{'MLP__activation': 'relu', 'MLP__alpha': 0.01, 'MLP__hidden_layer_sizes': (46, 46), 'MLP__learning_rate_init': 0.004}",0.6473096979010371,0.666199635443589,0.6507860936541188,0.6365439084921087,0.6577939131895014,0.6517262128937673,0.009971811635374679,93,0.6467320100563859,0.6683228200264132,0.6660720111147729,0.6562258627775396,0.66801764329236,0.6610740694534943,0.008425399683061607
0.7138036251068115,0.2468387843768962,0.007921361923217773,7.651900831489051e-05,relu,0.01,"(46, 46)",0.016,"{'MLP__activation': 'relu', 'MLP__alpha': 0.01, 'MLP__hidden_layer_sizes': (46, 46), 'MLP__learning_rate_init': 0.016}",0.6478335194410825,0.6537394237832249,0.6476937121576238,0.6362605157596587,0.6602715872696492,0.6491592334294216,0.007933717659205003,106,0.6491419666392153,0.6464431185062698,0.6602523792035229,0.6464932717286946,0.6674371521035843,0.6539535776362574,0.008446258847137275
0.5861632347106933,0.13513604118102962,0.0077744007110595705,6.704310095635432e-05,relu,0.01,"(23, 23, 23)",0.001,"{'MLP__activation': 'relu', 'MLP__alpha': 0.01, 'MLP__hidden_layer_sizes': (23, 23, 23), 'MLP__learning_rate_init': 0.001}",0.6621303217624178,0.67220756137153,0.6557450886150181,0.6568847052564439,0.6462924525304726,0.6586526858183945,0.008487102427664726,34,0.6609045972463111,0.664490672925705,0.6679320185588653,0.6659194571371113,0.6524314320464007,0.6623356355828787,0.00545799567072344
0.5883433818817139,0.12623174670891926,0.007720375061035156,0.00012377287383762278,relu,0.01,"(23, 23, 23)",0.004,"{'MLP__activation': 'relu', 'MLP__alpha': 0.01, 'MLP__hidden_layer_sizes': (23, 23, 23), 'MLP__learning_rate_init': 0.004}",0.6648269953445363,0.6773970490881556,0.6735769150547288,0.6731219752549022,0.6672313388391075,0.6712307545353071,0.004563179641241823,1,0.6686784178250396,0.6690946915042221,0.6812132374714456,0.6825472816945573,0.6722402274773576,0.6747547711945243,0.005961820343153862
0.5504981994628906,0.178719933773323,0.007613515853881836,0.00017828517300709398,relu,0.01,"(23, 23, 23)",0.016,"{'MLP__activation': 'relu', 'MLP__alpha': 0.01, 'MLP__hidden_layer_sizes': (23, 23, 23), 'MLP__learning_rate_init': 0.016}",0.6553190047995149,0.6840684918670064,0.6587309144441119,0.6722498813529093,0.6833857032418914,0.6707496296953184,0.012015683422966432,2,0.6580780654912297,0.6813685864874054,0.6614875026909132,0.6813135517896425,0.6863150567950326,0.6737125526508447,0.011568078388270259
0.6275323390960693,0.21747314368054912,0.004912233352661133,0.0007429565562184268,relu,0.01,"(11, 11, 11)",0.001,"{'MLP__activation': 'relu', 'MLP__alpha': 0.01, 'MLP__hidden_layer_sizes': (11, 11, 11), 'MLP__learning_rate_init': 0.001}",0.6482038461596578,0.6738285678011444,0.6274058153700127,0.6311133480244125,0.6491961206429219,0.6459494982548598,0.01647327260495325,124,0.6448103832586073,0.6632778467579232,0.6397199648766826,0.6408248159593254,0.655547874551813,0.6488361770808703,0.009133487328217206
0.657014799118042,0.2699753949274164,0.004502630233764649,6.189313250719349e-05,relu,0.01,"(11, 11, 11)",0.004,"{'MLP__activation': 'relu', 'MLP__alpha': 0.01, 'MLP__hidden_layer_sizes': (11, 11, 11), 'MLP__learning_rate_init': 0.004}",0.6659664331127744,0.6739464591778437,0.6555954572522845,0.6244577752385788,0.6550301839275565,0.6549997174188569,0.016807373373084633,70,0.6661057633859321,0.6669309618139347,0.6612555302588407,0.6325837045865917,0.6664808206958074,0.6586713561482213,0.013203959656740885
0.514175271987915,0.06112332055361729,0.0044953346252441405,0.00012156237410173809,relu,0.01,"(11, 11, 11)",0.016,"{'MLP__activation': 'relu', 'MLP__alpha': 0.01, 'MLP__hidden_layer_sizes': (11, 11, 11), 'MLP__learning_rate_init': 0.016}",0.6659023405253025,0.6632304353214655,0.6574416664399524,0.6456872916118773,0.6501406448483088,0.6564811324867011,0.007641384371712132,60,0.6724673259429783,0.6534978739049099,0.6576880929683591,0.6582077732581789,0.6513654034997041,0.658645293914826,0.007370874637094942
