mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_KNN__metric,param_KNN__n_neighbors,param_KNN__weights,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.007819223403930663,0.0002403992113519951,0.14153676033020018,0.0026852279517404097,euclidean,25,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 25, 'KNN__weights': 'uniform'}",0.9820157144242895,0.9886636272512692,0.9756879102402432,0.9815145342257573,0.9779334053924217,0.9811656093781483,0.004417082238734556,20,0.9822094998841912,0.9809777490824598,0.98338274290527,0.9817650554397467,0.9833818346428685,0.9823433763909073,0.0009355206335965122
0.007610225677490234,0.00030422638946915094,0.14519910812377929,0.001777815206009809,euclidean,28,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 28, 'KNN__weights': 'uniform'}",0.9796941184078637,0.9862967633459437,0.97454974617648,0.9781000420344681,0.9766971416561581,0.9790694493871506,0.003991505305958924,25,0.981024314699006,0.9794962676009784,0.9823230073831541,0.9804317221064133,0.9820731076405728,0.9810696838860249,0.0010452149464175013
0.007535982131958008,0.0001749298025518111,0.15224909782409668,0.0018412447669161113,euclidean,31,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 31, 'KNN__weights': 'uniform'}",0.9784654185663014,0.9851585992821806,0.9716364341837228,0.9770071458596047,0.9749572149162312,0.977446943027151,0.004488130492956329,28,0.9794741297671521,0.9779574319116638,0.9807730093350511,0.9781525194438596,0.9797967795130468,0.9792307739941547,0.0010528159440900775
0.0074737548828125,0.00015792040412703702,0.15673270225524902,0.0019919723616341465,euclidean,34,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 34, 'KNN__weights': 'uniform'}",0.9749151227083133,0.9839298994406181,0.9715911662948231,0.9758237139069419,0.9731715006305169,0.9758884417994451,0.004278045307282177,30,0.9768305353530659,0.9770914283916046,0.9793142263386484,0.97812963407503,0.9787725935266919,0.9780276835370081,0.00095186287426256
0.007510614395141601,9.060688988832716e-05,0.1611954689025879,0.0018469463497189282,euclidean,37,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 37, 'KNN__weights': 'uniform'}",0.9732757784460181,0.9833834513531865,0.9710899860962912,0.974685549843179,0.9708363357953521,0.9746572596780758,0.004591435330391574,33,0.9758387084024354,0.9755637550610787,0.9781856004824093,0.9763972532674098,0.9773272545025381,0.9766625143431742,0.0009713868944251355
0.00752873420715332,0.0001994424868823268,0.16556220054626464,0.0009162803300170854,euclidean,40,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 40, 'KNN__weights': 'uniform'}",0.9726840624696867,0.9827917353768552,0.9710447182073916,0.9735021178905162,0.9684553834143997,0.9736997751470117,0.004863581891395426,36,0.975143738399354,0.9744128044872624,0.9770344630248423,0.9737988689397303,0.9748690464642545,0.9750517842630886,0.0010909588168239073
0.007635593414306641,0.0002499497876921448,0.17115259170532227,0.0013100900943538438,euclidean,43,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 43, 'KNN__weights': 'uniform'}",0.9693601060561969,0.9816988392019917,0.9693601060561966,0.9706793416755584,0.9672649072239237,0.9716761690010053,0.005131519172581547,38,0.9738786874050079,0.9726005578704814,0.9756324262411366,0.9729440277784598,0.9727066964141364,0.9735524791418445,0.001133517300951081
0.007552051544189453,0.00018183036975273308,0.1739959239959717,0.0016924018347872713,euclidean,46,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 46, 'KNN__weights': 'uniform'}",0.9687231221909659,0.9805154072493291,0.9682219419924337,0.967675493905002,0.9637850537440702,0.9697889796665259,0.005641721012066838,41,0.9731152481791884,0.9719966160353493,0.9732735919970564,0.9712002977283001,0.9711247453681249,0.9721420998616038,0.0009132862714404183
0.008272600173950196,0.0008988407802793078,0.18515362739562988,0.009373682434247183,euclidean,49,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 49, 'KNN__weights': 'uniform'}",0.9670837779286708,0.9783296148996024,0.9653538978885763,0.9643062696026126,0.9621854921035249,0.9674560029363963,0.005665847414744054,44,0.9712687669510381,0.9684406393684085,0.9705724564913863,0.9692629752159512,0.9690302971513564,0.9697150270356281,0.0010437013734579136
0.006121301651000976,0.0001772702404631795,0.020362234115600585,0.0006152824734177428,chebyshev,1,uniform,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 1, 'KNN__weights': 'uniform'}",0.9937627315937532,0.9903482394024639,0.9847932227503475,0.9893911468942995,0.9942795592385756,0.9905119830402755,0.0034275230184014362,5,1.0,1.0,1.0,1.0,1.0,1.0,0.0
