mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_SVM__C,param_SVM__class_weight,param_SVM__max_iter,param_SVM__tol,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.036289644241333005,0.0008961517936005252,0.0025340557098388673,0.00024696508159019687,1.1,balanced,42,0.091,"{'SVM__C': 1.1, 'SVM__class_weight': 'balanced', 'SVM__max_iter': 42, 'SVM__tol': 0.091}",0.6794571043044532,0.672505312669091,0.6796211152524235,0.676507573765239,0.6667111697425478,0.6749609862273577,0.004866285038537023,1,0.6724128387356297,0.6781092175308392,0.6780987617255989,0.6797957436400951,0.6780199741991323,0.6772873071662591,0.0025267960802094736
0.017239189147949217,0.0004212076361048397,0.002181339263916016,7.109662816447742e-05,1.6,balanced,-1,0.001,"{'SVM__C': 1.6, 'SVM__class_weight': 'balanced', 'SVM__max_iter': -1, 'SVM__tol': 0.001}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,21,0.5000000000000001,0.5,0.5,0.5,0.5,0.5,4.965068306494546e-17
0.01723623275756836,0.0004459435303132699,0.002223348617553711,6.970204572118883e-05,1.6,balanced,-1,0.031,"{'SVM__C': 1.6, 'SVM__class_weight': 'balanced', 'SVM__max_iter': -1, 'SVM__tol': 0.031}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,21,0.5000000000000001,0.5,0.5,0.5,0.5,0.5,4.965068306494546e-17
0.01731243133544922,0.0004912711085621635,0.0022023677825927734,9.439143003543147e-05,1.6,balanced,-1,0.061,"{'SVM__C': 1.6, 'SVM__class_weight': 'balanced', 'SVM__max_iter': -1, 'SVM__tol': 0.061}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,21,0.5000000000000001,0.5,0.5,0.5,0.5,0.5,4.965068306494546e-17
0.018879270553588866,0.0016264369953214854,0.002375173568725586,0.00022809012895060239,1.6,balanced,-1,0.091,"{'SVM__C': 1.6, 'SVM__class_weight': 'balanced', 'SVM__max_iter': -1, 'SVM__tol': 0.091}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,21,0.5000000000000001,0.5,0.5,0.5,0.5,0.5,4.965068306494546e-17
0.07347726821899414,0.0025076846383684155,0.0023596763610839845,0.0002166384302084571,1.6,balanced,42,0.001,"{'SVM__C': 1.6, 'SVM__class_weight': 'balanced', 'SVM__max_iter': 42, 'SVM__tol': 0.001}",0.6807413485080405,0.6739230320452945,0.6800329793569176,0.6744263375381258,0.6651060333059508,0.6748465976223326,0.005613239731703022,16,0.6717161032563445,0.6784651951831933,0.6771666755031868,0.6799712956652766,0.6781283174411021,0.6770895174098206,0.0028339292083928527
0.03560328483581543,0.0003911288290934629,0.0025305747985839844,0.00023311373371201103,1.6,balanced,42,0.031,"{'SVM__C': 1.6, 'SVM__class_weight': 'balanced', 'SVM__max_iter': 42, 'SVM__tol': 0.031}",0.6794571043044532,0.672505312669091,0.6796211152524235,0.676507573765239,0.6667111697425478,0.6749609862273577,0.004866285038537023,1,0.6724462790780589,0.6781092175308392,0.6780987617255989,0.6797957436400951,0.6780199741991323,0.6772939952347449,0.0025138965361784765
0.03555808067321777,0.0005204630422094543,0.0025217533111572266,0.00022228223291000218,1.6,balanced,42,0.061,"{'SVM__C': 1.6, 'SVM__class_weight': 'balanced', 'SVM__max_iter': 42, 'SVM__tol': 0.061}",0.6794571043044532,0.672505312669091,0.6796211152524235,0.676507573765239,0.6667111697425478,0.6749609862273577,0.004866285038537023,1,0.6724462790780589,0.6781092175308392,0.6780987617255989,0.6797957436400951,0.6780199741991323,0.6772939952347449,0.0025138965361784765
0.03916678428649902,0.003906438229145025,0.0027567863464355467,0.0003082713468386157,1.6,balanced,42,0.091,"{'SVM__C': 1.6, 'SVM__class_weight': 'balanced', 'SVM__max_iter': 42, 'SVM__tol': 0.091}",0.6794571043044532,0.672505312669091,0.6796211152524235,0.676507573765239,0.6667111697425478,0.6749609862273577,0.004866285038537023,1,0.6724462790780589,0.6781092175308392,0.6780987617255989,0.6797957436400951,0.6780199741991323,0.6772939952347449,0.0025138965361784765
0.019364595413208008,0.0026234738945855513,0.0023944854736328127,0.0003882880148216483,2.1,balanced,-1,0.001,"{'SVM__C': 2.1, 'SVM__class_weight': 'balanced', 'SVM__max_iter': -1, 'SVM__tol': 0.001}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,21,0.5000000000000001,0.5,0.5,0.5,0.5,0.5,4.965068306494546e-17
0.01738400459289551,0.0004082886361603869,0.002251863479614258,0.00015018879347157853,2.1,balanced,-1,0.031,"{'SVM__C': 2.1, 'SVM__class_weight': 'balanced', 'SVM__max_iter': -1, 'SVM__tol': 0.031}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,21,0.5000000000000001,0.5,0.5,0.5,0.5,0.5,4.965068306494546e-17
0.017119646072387695,0.0004656946805424689,0.002216815948486328,5.2564457256007235e-05,2.1,balanced,-1,0.061,"{'SVM__C': 2.1, 'SVM__class_weight': 'balanced', 'SVM__max_iter': -1, 'SVM__tol': 0.061}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,21,0.5000000000000001,0.5,0.5,0.5,0.5,0.5,4.965068306494546e-17
0.017268991470336913,0.0004902103666006846,0.0022615909576416014,0.00010007531746186183,2.1,balanced,-1,0.091,"{'SVM__C': 2.1, 'SVM__class_weight': 'balanced', 'SVM__max_iter': -1, 'SVM__tol': 0.091}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,21,0.5000000000000001,0.5,0.5,0.5,0.5,0.5,4.965068306494546e-17
0.07374076843261719,0.0012916562476949348,0.002385568618774414,0.0002632353349090237,2.1,balanced,42,0.001,"{'SVM__C': 2.1, 'SVM__class_weight': 'balanced', 'SVM__max_iter': 42, 'SVM__tol': 0.001}",0.6807413485080405,0.6739230320452945,0.6800329793569176,0.6744263375381258,0.6651060333059508,0.6748465976223326,0.005613239731703022,16,0.6717161032563445,0.6784651951831933,0.6771666755031868,0.6799712956652766,0.6781283174411021,0.6770895174098206,0.0028339292083928527
0.036824941635131836,0.0005599155231136754,0.002878236770629883,0.00045546379607083797,2.1,balanced,42,0.031,"{'SVM__C': 2.1, 'SVM__class_weight': 'balanced', 'SVM__max_iter': 42, 'SVM__tol': 0.031}",0.6794571043044532,0.672505312669091,0.6796211152524235,0.676507573765239,0.6667111697425478,0.6749609862273577,0.004866285038537023,1,0.6724462790780589,0.6781092175308392,0.6780987617255989,0.6797957436400951,0.6780199741991323,0.6772939952347449,0.0025138965361784765
0.036720800399780276,0.0006134010925477885,0.0028830528259277343,0.00046465124256873323,2.1,balanced,42,0.061,"{'SVM__C': 2.1, 'SVM__class_weight': 'balanced', 'SVM__max_iter': 42, 'SVM__tol': 0.061}",0.6794571043044532,0.672505312669091,0.6796211152524235,0.676507573765239,0.6667111697425478,0.6749609862273577,0.004866285038537023,1,0.6724462790780589,0.6781092175308392,0.6780987617255989,0.6797957436400951,0.6780199741991323,0.6772939952347449,0.0025138965361784765
0.03727831840515137,0.0007570363436018916,0.0026901721954345702,0.0003272804271000647,2.1,balanced,42,0.091,"{'SVM__C': 2.1, 'SVM__class_weight': 'balanced', 'SVM__max_iter': 42, 'SVM__tol': 0.091}",0.6794571043044532,0.672505312669091,0.6796211152524235,0.676507573765239,0.6667111697425478,0.6749609862273577,0.004866285038537023,1,0.6724462790780589,0.6781092175308392,0.6780987617255989,0.6797957436400951,0.6780199741991323,0.6772939952347449,0.0025138965361784765
