mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_DT__class_weight,param_DT__criterion,param_DT__max_depth,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.04267539978027344,0.0005094471739767129,0.0016637325286865234,0.00014822814206613203,,gini,19,"{'DT__class_weight': None, 'DT__criterion': 'gini', 'DT__max_depth': 19}",0.9558379409577393,0.9533352733857149,0.964897985578944,0.9537459178064477,0.9505492195908336,0.9556773466559195,0.004910207408924466,126,1.0,1.0,1.0,0.9998518518518519,1.0,0.9999703703703704,5.9259259259247794e-05
0.042800521850585936,0.0008308029965190867,0.0015830516815185547,0.00016794130248251816,,gini,20,"{'DT__class_weight': None, 'DT__criterion': 'gini', 'DT__max_depth': 20}",0.9558379409577393,0.9533352733857149,0.964897985578944,0.9519707698774535,0.9505492195908336,0.9553220344353999,0.005097758558775728,127,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.04267444610595703,0.0004153576990342086,0.0015156269073486328,3.877744612282669e-05,,gini,21,"{'DT__class_weight': None, 'DT__criterion': 'gini', 'DT__max_depth': 21}",0.9558379409577393,0.9533352733857149,0.964897985578944,0.9519707698774535,0.9505492195908336,0.9553220344353999,0.005097758558775728,127,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.04274439811706543,0.0005003891287330243,0.0014453887939453124,2.2373573449692876e-05,,gini,22,"{'DT__class_weight': None, 'DT__criterion': 'gini', 'DT__max_depth': 22}",0.9558379409577393,0.9533352733857149,0.964897985578944,0.9519707698774535,0.9505492195908336,0.9553220344353999,0.005097758558775728,127,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.04244070053100586,0.00038350445970187846,0.0016528129577636718,0.0001862737733447306,,gini,23,"{'DT__class_weight': None, 'DT__criterion': 'gini', 'DT__max_depth': 23}",0.9558379409577393,0.9533352733857149,0.964897985578944,0.9519707698774535,0.9505492195908336,0.9553220344353999,0.005097758558775728,127,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.04261527061462402,0.000498346472076475,0.0014267921447753905,1.0800756358834535e-05,,gini,24,"{'DT__class_weight': None, 'DT__criterion': 'gini', 'DT__max_depth': 24}",0.9558379409577393,0.9533352733857149,0.964897985578944,0.9519707698774535,0.9505492195908336,0.9553220344353999,0.005097758558775728,127,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.043115854263305664,0.0005981156861638866,0.001541280746459961,0.00015247643393639942,,gini,25,"{'DT__class_weight': None, 'DT__criterion': 'gini', 'DT__max_depth': 25}",0.9558379409577393,0.9533352733857149,0.964897985578944,0.9519707698774535,0.9505492195908336,0.9553220344353999,0.005097758558775728,127,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.04236125946044922,0.00045560364423918875,0.0015264511108398437,0.00011692224084283438,,gini,26,"{'DT__class_weight': None, 'DT__criterion': 'gini', 'DT__max_depth': 26}",0.9558379409577393,0.9533352733857149,0.964897985578944,0.9519707698774535,0.9505492195908336,0.9553220344353999,0.005097758558775728,127,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.042793655395507814,0.0006204554384330929,0.0014417648315429687,3.212176982578732e-05,,gini,27,"{'DT__class_weight': None, 'DT__criterion': 'gini', 'DT__max_depth': 27}",0.9558379409577393,0.9533352733857149,0.964897985578944,0.9519707698774535,0.9505492195908336,0.9553220344353999,0.005097758558775728,127,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.042559337615966794,0.0005880363954952349,0.0015498638153076173,0.00011430937438951369,,gini,28,"{'DT__class_weight': None, 'DT__criterion': 'gini', 'DT__max_depth': 28}",0.9558379409577393,0.9533352733857149,0.964897985578944,0.9519707698774535,0.9505492195908336,0.9553220344353999,0.005097758558775728,127,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.042609357833862306,0.000589939679205603,0.001540374755859375,9.859689574806532e-05,,gini,29,"{'DT__class_weight': None, 'DT__criterion': 'gini', 'DT__max_depth': 29}",0.9558379409577393,0.9533352733857149,0.964897985578944,0.9519707698774535,0.9505492195908336,0.9553220344353999,0.005097758558775728,127,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.04284348487854004,0.0006274867847329029,0.001447439193725586,2.0567662073316288e-05,,gini,30,"{'DT__class_weight': None, 'DT__criterion': 'gini', 'DT__max_depth': 30}",0.9558379409577393,0.9533352733857149,0.964897985578944,0.9519707698774535,0.9505492195908336,0.9553220344353999,0.005097758558775728,127,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.04303774833679199,0.0004810580975902175,0.0014642238616943359,3.724662918667759e-05,,gini,31,"{'DT__class_weight': None, 'DT__criterion': 'gini', 'DT__max_depth': 31}",0.9558379409577393,0.9533352733857149,0.964897985578944,0.9519707698774535,0.9505492195908336,0.9553220344353999,0.005097758558775728,127,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.042696905136108396,0.00039736753017382984,0.0015516281127929688,0.00010935613350275273,,gini,32,"{'DT__class_weight': None, 'DT__criterion': 'gini', 'DT__max_depth': 32}",0.9558379409577393,0.9533352733857149,0.964897985578944,0.9519707698774535,0.9505492195908336,0.9553220344353999,0.005097758558775728,127,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.042868947982788085,0.0006184580074242289,0.0015803813934326173,0.0001289257455380902,,gini,33,"{'DT__class_weight': None, 'DT__criterion': 'gini', 'DT__max_depth': 33}",0.9558379409577393,0.9533352733857149,0.964897985578944,0.9519707698774535,0.9505492195908336,0.9553220344353999,0.005097758558775728,127,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.04273643493652344,0.0005154958055070785,0.0015172004699707032,6.542122398267336e-05,,gini,34,"{'DT__class_weight': None, 'DT__criterion': 'gini', 'DT__max_depth': 34}",0.9558379409577393,0.9533352733857149,0.964897985578944,0.9519707698774535,0.9505492195908336,0.9553220344353999,0.005097758558775728,127,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.0431396484375,0.0005564898100464644,0.0014525890350341798,1.989651254283508e-05,,gini,35,"{'DT__class_weight': None, 'DT__criterion': 'gini', 'DT__max_depth': 35}",0.9558379409577393,0.9533352733857149,0.964897985578944,0.9519707698774535,0.9505492195908336,0.9553220344353999,0.005097758558775728,127,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.04293479919433594,0.0008014051989553409,0.001518583297729492,7.201245218958283e-05,,gini,36,"{'DT__class_weight': None, 'DT__criterion': 'gini', 'DT__max_depth': 36}",0.9558379409577393,0.9533352733857149,0.964897985578944,0.9519707698774535,0.9505492195908336,0.9553220344353999,0.005097758558775728,127,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.04251642227172851,0.0002952692349295079,0.0016181468963623047,0.00017582189390975622,,gini,37,"{'DT__class_weight': None, 'DT__criterion': 'gini', 'DT__max_depth': 37}",0.9558379409577393,0.9533352733857149,0.964897985578944,0.9519707698774535,0.9505492195908336,0.9553220344353999,0.005097758558775728,127,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.043925237655639646,0.00027988190056512686,0.0017081737518310548,0.0001785445791320542,,gini,38,"{'DT__class_weight': None, 'DT__criterion': 'gini', 'DT__max_depth': 38}",0.9558379409577393,0.9533352733857149,0.964897985578944,0.9519707698774535,0.9505492195908336,0.9553220344353999,0.005097758558775728,127,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.04370613098144531,0.0004872026908670877,0.0015994548797607423,5.002760400778025e-05,,gini,39,"{'DT__class_weight': None, 'DT__criterion': 'gini', 'DT__max_depth': 39}",0.9558379409577393,0.9533352733857149,0.964897985578944,0.9519707698774535,0.9505492195908336,0.9553220344353999,0.005097758558775728,127,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.04325976371765137,0.000385400741553322,0.001619720458984375,8.540852356755909e-05,,gini,40,"{'DT__class_weight': None, 'DT__criterion': 'gini', 'DT__max_depth': 40}",0.9558379409577393,0.9533352733857149,0.964897985578944,0.9519707698774535,0.9505492195908336,0.9553220344353999,0.005097758558775728,127,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.0430814266204834,0.0012850670256848717,0.0015665054321289062,0.000116732482784349,,gini,41,"{'DT__class_weight': None, 'DT__criterion': 'gini', 'DT__max_depth': 41}",0.9558379409577393,0.9533352733857149,0.964897985578944,0.9519707698774535,0.9505492195908336,0.9553220344353999,0.005097758558775728,127,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.04265751838684082,0.0004723752741551695,0.0014807224273681641,4.574993483031545e-05,,gini,42,"{'DT__class_weight': None, 'DT__criterion': 'gini', 'DT__max_depth': 42}",0.9558379409577393,0.9533352733857149,0.964897985578944,0.9519707698774535,0.9505492195908336,0.9553220344353999,0.005097758558775728,127,1.0,1.0,1.0,1.0,1.0,1.0,0.0
